date,district,house_type,total_area,number,area
2018-03-13T23:30:32.577689,武侯区,二手房,4640.39,42,4032.75
2018-03-13T23:30:32.577784,青羊区,二手房,12632.44,41,3412.18
2018-03-13T23:30:32.577804,高新区,二手房,3787.16,31,2772.72
2018-03-14T23:30:24.487993,锦江区,新盘,1669.99,0,0.0
2018-03-14T23:30:24.488030,成华区,新盘,4443.21,0,0.0
2018-03-14T23:30:24.488048,金牛区,新盘,790.89,0,0.0
2018-03-14T23:30:24.488064,武侯区,新盘,7517.12,0,0.0
2018-03-14T23:30:24.488080,青羊区,新盘,8452.09,0,0.0
2018-03-14T23:30:24.488095,高新区,新盘,3242.37,4,464.45
2018-03-14T23:30:24.488111,锦江区,二手房,3417.62,40,3054.2
2018-03-14T23:30:24.488126,成华区,二手房,4057.21,47,3547.35
2018-03-14T23:30:24.488142,金牛区,二手房,4145.59,36,3105.63
2018-03-14T23:30:24.488157,青羊区,二手房,10866.66,47,3769.96
2018-03-14T23:30:24.488172,武侯区,二手房,4507.47,51,4152.79
2018-03-14T23:30:24.488187,高新区,二手房,3238.98,23,2307.21
2018-03-15T23:31:39.663118,锦江区,新盘,1919.12,0,0.0
2018-03-15T23:31:39.663147,金牛区,新盘,651.88,0,0.0
2018-03-15T23:31:39.663156,成华区,新盘,1742.74,0,0.0
2018-03-15T23:31:39.663163,青羊区,新盘,7606.83,0,0.0
2018-03-15T23:31:39.663170,武侯区,新盘,4700.95,0,0.0
2018-03-15T23:31:39.663178,高新区,新盘,3278.07,1,75.91
2018-03-15T23:31:39.663185,锦江区,二手房,3665.54,35,2389.7
2018-03-15T23:31:39.663193,成华区,二手房,3639.4,45,3376.8
2018-03-15T23:31:39.663208,金牛区,二手房,4078.49,38,2977.51
2018-03-15T23:31:39.663216,青羊区,二手房,5131.36,52,4307.73
2018-03-15T23:31:39.663224,武侯区,二手房,4765.42,35,3212.39
2018-03-15T23:31:39.663231,高新区,二手房,12472.44,34,3449.88
2018-03-16T23:30:36.127669,锦江区,新盘,1887.82,1,150.95
2018-03-16T23:30:36.127704,成华区,新盘,2229.22,0,0.0
2018-03-16T23:30:36.127720,金牛区,新盘,2319.37,0,0.0
2018-03-16T23:30:36.127734,青羊区,新盘,6863.41,1,119.15
2018-03-16T23:30:36.127747,武侯区,新盘,6234.46,0,0.0
2018-03-16T23:30:36.127762,高新区,新盘,4009.48,6,634.54
2018-03-16T23:30:36.127775,锦江区,二手房,4085.57,40,3269.8
2018-03-16T23:30:36.127788,金牛区,二手房,7331.12,51,4414.59
2018-03-16T23:30:36.127802,成华区,二手房,4744.53,53,4269.68
2018-03-16T23:30:36.127816,武侯区,二手房,5764.03,40,3630.28
2018-03-16T23:30:36.127829,青羊区,二手房,9088.77,46,3770.5
2018-03-16T23:30:36.127843,高新区,二手房,6107.93,46,4765.94
2018-03-17T23:30:13.211137,锦江区,新盘,1091.68,0,0.0
2018-03-17T23:30:13.211162,金牛区,新盘,357.57,0,0.0
2018-03-17T23:30:13.211171,成华区,新盘,4208.61,0,0.0
2018-03-17T23:30:13.211178,青羊区,新盘,254.26,0,0.0
2018-03-17T23:30:13.211184,高新区,新盘,1679.13,0,0.0
2018-03-17T23:30:13.211191,武侯区,新盘,0.0,0,0.0
2018-03-17T23:30:13.211197,锦江区,二手房,1102.65,11,966.35
2018-03-17T23:30:13.211204,成华区,二手房,1236.07,13,1105.69
2018-03-17T23:30:13.211211,金牛区,二手房,594.61,6,495.45
2018-03-17T23:30:13.211217,青羊区,二手房,915.93,9,702.04
2018-03-17T23:30:13.211224,武侯区,二手房,1086.99,8,848.03
2018-03-17T23:30:13.211230,高新区,二手房,1845.08,13,1527.2
2018-03-18T23:30:30.200086,锦江区,新盘,202.16,0,0.0
2018-03-18T23:30:30.200124,金牛区,新盘,2262.32,0,0.0
2018-03-18T23:30:30.200142,成华区,新盘,879.24,0,0.0
2018-03-18T23:30:30.200158,青羊区,新盘,2249.94,0,0.0
2018-03-18T23:30:30.200173,武侯区,新盘,99.01,0,0.0
2018-03-18T23:30:30.200189,高新区,新盘,611.61,0,0.0
2018-03-18T23:30:30.200204,成华区,二手房,0.0,0,0.0
2018-03-18T23:30:30.200218,高新区,二手房,0.0,0,0.0
2018-03-18T23:30:30.200232,金牛区,二手房,0.0,0,0.0
2018-03-18T23:30:30.200247,锦江区,二手房,0.0,0,0.0
2018-03-18T23:30:30.200261,青羊区,二手房,0.0,0,0.0
2018-03-18T23:30:30.200274,武侯区,二手房,0.0,0,0.0
2018-03-21T23:31:13.604812,锦江区,新盘,1570.03,0,0.0
2018-03-21T23:31:13.604840,成华区,新盘,2542.75,0,0.0
2018-03-21T23:31:13.604849,金牛区,新盘,1315.94,0,0.0
2018-03-21T23:31:13.604856,青羊区,新盘,5201.02,0,0.0
2018-03-21T23:31:13.604863,武侯区,新盘,125.6,0,0.0
2018-03-21T23:31:13.604871,高新区,新盘,4188.22,1,139.17
2018-03-21T23:31:13.604878,锦江区,二手房,3057.39,36,2504.87
2018-03-21T23:31:13.604886,金牛区,二手房,5402.57,35,2610.04
2018-03-21T23:31:13.604893,成华区,二手房,4150.89,49,3655.79
2018-03-21T23:31:13.604900,武侯区,二手房,6481.22,37,3462.66
2018-03-21T23:31:13.604907,青羊区,二手房,4702.25,48,3885.61
2018-03-21T23:31:13.604914,高新区,二手房,5094.59,34,4031.15
2018-03-22T23:30:27.849942,锦江区,新盘,1156.41,0,0.0
2018-03-22T23:30:27.849983,成华区,新盘,4789.4,0,0.0
2018-03-22T23:30:27.850004,金牛区,新盘,1204.15,0,0.0
2018-03-22T23:30:27.850022,青羊区,新盘,606.81,0,0.0
2018-03-22T23:30:27.850041,武侯区,新盘,1110.55,0,0.0
2018-03-22T23:30:27.850059,高新区,新盘,2548.76,0,0.0
2018-03-22T23:30:27.850164,锦江区,二手房,3898.14,38,3235.98
2018-03-22T23:30:27.850183,金牛区,二手房,4653.77,48,4106.79
2018-03-22T23:30:27.850200,成华区,二手房,2920.32,31,2380.2
2018-03-22T23:30:27.850217,青羊区,二手房,8777.25,60,4852.13
2018-03-22T23:30:27.850234,武侯区,二手房,5949.85,43,3901.8
2018-03-22T23:30:27.850251,高新区,二手房,4180.1,37,3582.64
2018-03-23T23:30:31.541375,锦江区,新盘,1366.84,0,0.0
2018-03-23T23:30:31.541419,成华区,新盘,1967.49,1,83.87
2018-03-23T23:30:31.541435,金牛区,新盘,989.01,0,0.0
2018-03-23T23:30:31.541447,武侯区,新盘,325.24,0,0.0
2018-03-23T23:30:31.541459,青羊区,新盘,844.92,0,0.0
2018-03-23T23:30:31.541470,高新区,新盘,3173.05,0,0.0
2018-03-23T23:30:31.541483,锦江区,二手房,4382.59,45,3548.73
2018-03-23T23:30:31.541494,金牛区,二手房,5295.86,41,3310.2
2018-03-23T23:30:31.541506,成华区,二手房,5060.43,59,4686.14
2018-03-23T23:30:31.541518,青羊区,二手房,5775.7,54,4543.7
2018-03-23T23:30:31.541529,武侯区,二手房,6358.64,42,3199.74
2018-03-23T23:30:31.541540,高新区,二手房,9124.19,50,4760.82
2018-03-25T23:30:24.586244,锦江区,新盘,90.81,0,0.0
2018-03-25T23:30:24.586284,成华区,新盘,707.93,0,0.0
2018-03-25T23:30:24.586297,金牛区,新盘,1922.13,0,0.0
2018-03-25T23:30:24.586309,青羊区,新盘,605.98,0,0.0
2018-03-25T23:30:24.586320,武侯区,新盘,474.86,0,0.0
2018-03-25T23:30:24.586332,高新区,新盘,1538.26,0,0.0
2018-03-25T23:30:24.586343,成华区,二手房,0.0,0,0.0
2018-03-25T23:30:24.586355,高新区,二手房,0.0,0,0.0
2018-03-25T23:30:24.586366,金牛区,二手房,0.0,0,0.0
2018-03-25T23:30:24.586377,锦江区,二手房,0.0,0,0.0
2018-03-25T23:30:24.586416,青羊区,二手房,0.0,0,0.0
2018-03-25T23:30:24.586435,武侯区,二手房,0.0,0,0.0
2018-03-26T23:30:31.471742,锦江区,新盘,3223.7,10,1710.49
2018-03-26T23:30:31.471784,成华区,新盘,2578.02,6,633.99
2018-03-26T23:30:31.471799,金牛区,新盘,2289.75,8,1037.14
2018-03-26T23:30:31.471811,青羊区,新盘,4559.9,26,3406.82
2018-03-26T23:30:31.471824,武侯区,新盘,3112.57,17,2967.88
2018-03-26T23:30:31.471835,高新区,新盘,4823.59,5,620.74
2018-03-26T23:30:31.471847,锦江区,二手房,27938.14,41,3159.74
2018-03-26T23:30:31.471859,金牛区,二手房,4145.76,51,3548.56
2018-03-26T23:30:31.471870,成华区,二手房,5746.03,50,3906.44
2018-03-26T23:30:31.471883,武侯区,二手房,5437.55,36,2710.89
2018-03-26T23:30:31.471897,青羊区,二手房,4212.86,45,3473.72
2018-03-26T23:30:31.471911,高新区,二手房,7213.54,48,4125.76
2018-03-27T23:32:11.596546,锦江区,新盘,1242.14,0,0.0
2018-03-27T23:32:11.596598,成华区,新盘,2859.45,0,0.0
2018-03-27T23:32:11.596617,金牛区,新盘,1974.74,0,0.0
2018-03-27T23:32:11.596633,青羊区,新盘,2941.69,0,0.0
2018-03-27T23:32:11.596648,武侯区,新盘,798.79,0,0.0
2018-03-27T23:32:11.596662,高新区,新盘,4370.64,0,0.0
2018-03-27T23:32:11.596676,锦江区,二手房,3290.07,37,2799.08
2018-03-27T23:32:11.596690,金牛区,二手房,5774.39,42,3210.12
2018-03-27T23:32:11.596704,成华区,二手房,6448.76,49,3680.32
2018-03-27T23:32:11.596719,武侯区,二手房,5803.33,41,3983.89
2018-03-27T23:32:11.596734,青羊区,二手房,4936.02,54,4265.42
2018-03-27T23:32:11.596750,高新区,二手房,5179.56,31,3540.91
2018-03-28T23:30:38.310541,锦江区,新盘,2096.55,0,0.0
2018-03-28T23:30:38.310578,成华区,新盘,1963.72,0,0.0
2018-03-28T23:30:38.310592,金牛区,新盘,1039.17,0,0.0
2018-03-28T23:30:38.310604,青羊区,新盘,1062.09,0,0.0
2018-03-28T23:30:38.310616,武侯区,新盘,2596.86,0,0.0
2018-03-28T23:30:38.310628,高新区,新盘,2963.07,0,0.0
2018-03-28T23:30:38.310639,锦江区,二手房,5091.23,53,4390.12
2018-03-28T23:30:38.310651,成华区,二手房,5301.52,52,3934.32
2018-03-28T23:30:38.310663,金牛区,二手房,6278.86,31,2606.79
2018-03-28T23:30:38.310674,武侯区,二手房,10789.07,51,4783.37
2018-03-28T23:30:38.310686,青羊区,二手房,5693.49,56,4565.61
2018-03-28T23:30:38.310697,高新区,二手房,6356.34,49,4363.64
2018-03-29T23:31:22.682354,锦江区,新盘,8108.97,4,387.47
2018-03-29T23:31:22.682393,成华区,新盘,15583.56,72,8482.38
2018-03-29T23:31:22.682409,金牛区,新盘,2005.14,2,292.69
2018-03-29T23:31:22.682421,武侯区,新盘,2052.95,8,1584.16
2018-03-29T23:31:22.682435,青羊区,新盘,1194.78,7,888.69
2018-03-29T23:31:22.682450,高新区,新盘,4092.16,2,227.2
2018-03-29T23:31:22.682464,锦江区,二手房,4280.45,48,4030.36
2018-03-29T23:31:22.682479,金牛区,二手房,5467.43,44,3623.83
2018-03-29T23:31:22.682494,成华区,二手房,4198.44,38,2999.76
2018-03-29T23:31:22.682508,武侯区,二手房,5715.26,48,4249.85
2018-03-29T23:31:22.682520,青羊区,二手房,5972.55,51,4783.44
2018-03-29T23:31:22.682533,高新区,二手房,8201.59,47,4566.85
2018-03-30T23:31:24.582174,锦江区,新盘,1433.83,0,0.0
2018-03-30T23:31:24.582216,成华区,新盘,2448.45,1,126.38
2018-03-30T23:31:24.582236,金牛区,新盘,1545.99,4,460.02
2018-03-30T23:31:24.582252,青羊区,新盘,258.84,1,140.31
2018-03-30T23:31:24.582267,武侯区,新盘,1392.38,1,161.91
2018-03-30T23:31:24.582283,高新区,新盘,6921.21,29,3504.87
2018-03-30T23:31:24.582300,锦江区,二手房,4444.19,40,3201.12
2018-03-30T23:31:24.582315,金牛区,二手房,5264.36,44,3731.74
2018-03-30T23:31:24.582332,成华区,二手房,5198.93,52,4385.75
2018-03-30T23:31:24.582348,武侯区,二手房,5406.8,47,3873.85
2018-03-30T23:31:24.582365,青羊区,二手房,3927.55,39,3168.17
2018-03-30T23:31:24.582380,高新区,二手房,7960.14,40,3981.7
2018-03-31T23:31:09.175046,锦江区,新盘,986.31,0,0.0
2018-03-31T23:31:09.175086,金牛区,新盘,389.05,0,0.0
2018-03-31T23:31:09.175107,成华区,新盘,787.22,0,0.0
2018-03-31T23:31:09.175124,武侯区,新盘,146.45,0,0.0
2018-03-31T23:31:09.175139,青羊区,新盘,270.15,0,0.0
2018-03-31T23:31:09.175154,高新区,新盘,1113.27,0,0.0
2018-03-31T23:31:09.175169,锦江区,二手房,425.15,4,318.23
2018-03-31T23:31:09.175185,金牛区,二手房,1126.42,14,1087.88
2018-03-31T23:31:09.175200,成华区,二手房,440.27,3,355.74
2018-03-31T23:31:09.175215,青羊区,二手房,1170.46,12,1082.85
2018-03-31T23:31:09.175230,武侯区,二手房,757.67,5,611.14
2018-03-31T23:31:09.175245,高新区,二手房,1304.58,8,741.06
2018-04-01T23:30:38.489050,锦江区,新盘,112.54,0,0.0
2018-04-01T23:30:38.489091,金牛区,新盘,3449.0,0,0.0
2018-04-01T23:30:38.489109,成华区,新盘,762.48,0,0.0
2018-04-01T23:30:38.489168,青羊区,新盘,724.07,0,0.0
2018-04-01T23:30:38.489184,高新区,新盘,658.63,0,0.0
2018-04-01T23:30:38.489196,武侯区,新盘,0.0,0,0.0
2018-04-01T23:30:38.489210,成华区,二手房,0.0,0,0.0
2018-04-01T23:30:38.489223,高新区,二手房,0.0,0,0.0
2018-04-01T23:30:38.489235,金牛区,二手房,0.0,0,0.0
2018-04-01T23:30:38.489248,锦江区,二手房,0.0,0,0.0
2018-04-01T23:30:38.489260,青羊区,二手房,0.0,0,0.0
2018-04-01T23:30:38.489271,武侯区,二手房,0.0,0,0.0
2018-04-02T23:30:42.778990,锦江区,新盘,1379.33,0,0.0
2018-04-02T23:30:42.779026,成华区,新盘,1556.88,0,0.0
2018-04-02T23:30:42.779037,金牛区,新盘,1362.77,0,0.0
2018-04-02T23:30:42.779044,青羊区,新盘,776.4,0,0.0
2018-04-02T23:30:42.779050,武侯区,新盘,332.35,0,0.0
2018-04-02T23:30:42.779057,高新区,新盘,7090.65,7,777.87
2018-04-02T23:30:42.779064,锦江区,二手房,3962.95,44,3687.95
2018-04-02T23:30:42.779071,金牛区,二手房,5096.46,47,3469.37
2018-04-02T23:30:42.779078,成华区,二手房,4481.72,56,4162.77
2018-04-02T23:30:42.779084,武侯区,二手房,4839.48,54,4343.7
2018-04-02T23:30:42.779091,青羊区,二手房,3521.52,34,3058.66
2018-04-02T23:30:42.779097,高新区,二手房,5039.48,40,4417.3
2018-04-03T23:30:25.693006,锦江区,新盘,1634.92,6,628.02
2018-04-03T23:30:25.693059,成华区,新盘,11363.82,71,10111.47
2018-04-03T23:30:25.693078,金牛区,新盘,5253.52,23,3149.1
2018-04-03T23:30:25.693142,武侯区,新盘,1237.14,1,134.38
2018-04-03T23:30:25.693163,青羊区,新盘,2359.4,6,781.25
2018-04-03T23:30:25.693181,高新区,新盘,6732.41,8,930.01
2018-04-03T23:30:25.693199,锦江区,二手房,3486.71,43,3279.64
2018-04-03T23:30:25.693215,成华区,二手房,3483.71,43,3153.8
2018-04-03T23:30:25.693231,金牛区,二手房,5107.13,55,4650.27
2018-04-03T23:30:25.693247,青羊区,二手房,4070.52,47,3795.74
2018-04-03T23:30:25.693305,武侯区,二手房,4396.77,47,3858.0
2018-04-03T23:30:25.693328,高新区,二手房,4879.52,46,4085.59
2018-04-04T23:30:30.288715,锦江区,新盘,1658.78,4,427.87
2018-04-04T23:30:30.288752,成华区,新盘,1941.63,0,0.0
2018-04-04T23:30:30.288762,金牛区,新盘,759.3,0,0.0
2018-04-04T23:30:30.288769,青羊区,新盘,522.82,0,0.0
2018-04-04T23:30:30.288776,武侯区,新盘,78.84,0,0.0
2018-04-04T23:30:30.288783,高新区,新盘,2752.77,1,119.17
2018-04-04T23:30:30.288790,锦江区,二手房,2930.29,38,2902.27
2018-04-04T23:30:30.288798,金牛区,二手房,7992.48,44,3306.12
2018-04-04T23:30:30.288805,成华区,二手房,4095.67,52,3875.86
2018-04-04T23:30:30.288812,青羊区,二手房,3192.73,41,3022.71
2018-04-04T23:30:30.288819,武侯区,二手房,6184.27,46,3915.44
2018-04-04T23:30:30.288826,高新区,二手房,4664.12,40,4022.24
2018-04-05T23:32:40.592716,锦江区,新盘,133.43,0,0.0
2018-04-05T23:32:40.592766,成华区,新盘,1000.43,1,91.24
2018-04-05T23:32:40.592785,金牛区,新盘,1083.68,0,0.0
2018-04-05T23:32:40.592799,武侯区,新盘,368.92,0,0.0
2018-04-05T23:32:40.592813,青羊区,新盘,1490.87,0,0.0
2018-04-05T23:32:40.592827,高新区,新盘,1395.37,0,0.0
2018-04-05T23:32:40.592841,成华区,二手房,0.0,0,0.0
2018-04-05T23:32:40.592854,高新区,二手房,0.0,0,0.0
2018-04-05T23:32:40.592868,金牛区,二手房,0.0,0,0.0
2018-04-05T23:32:40.592882,锦江区,二手房,0.0,0,0.0
2018-04-05T23:32:40.592895,青羊区,二手房,0.0,0,0.0
2018-04-05T23:32:40.592908,武侯区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993031,锦江区,新盘,2535.96,0,0.0
2018-04-06T23:30:54.993065,金牛区,新盘,65.47,0,0.0
2018-04-06T23:30:54.993074,武侯区,新盘,505.47,0,0.0
2018-04-06T23:30:54.993080,青羊区,新盘,32.49,0,0.0
2018-04-06T23:30:54.993087,高新区,新盘,4767.98,0,0.0
2018-04-06T23:30:54.993093,成华区,新盘,0.0,0,0.0
2018-04-06T23:30:54.993100,成华区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993106,高新区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993112,金牛区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993119,锦江区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993125,青羊区,二手房,0.0,0,0.0
2018-04-06T23:30:54.993131,武侯区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027235,锦江区,新盘,33.45,0,0.0
2018-04-07T23:31:14.027260,成华区,新盘,107.6,0,0.0
2018-04-07T23:31:14.027268,金牛区,新盘,280.32,0,0.0
2018-04-07T23:31:14.027275,青羊区,新盘,1489.41,0,0.0
2018-04-07T23:31:14.027282,武侯区,新盘,53.03,0,0.0
2018-04-07T23:31:14.027289,高新区,新盘,181.84,0,0.0
2018-04-07T23:31:14.027296,成华区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027303,高新区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027309,金牛区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027316,锦江区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027322,青羊区,二手房,0.0,0,0.0
2018-04-07T23:31:14.027328,武侯区,二手房,0.0,0,0.0
2018-04-08T23:30:54.541881,锦江区,新盘,2932.92,10,1215.89
2018-04-08T23:30:54.542142,金牛区,新盘,2912.14,10,1070.61
2018-04-08T23:30:54.542158,成华区,新盘,2809.77,13,1235.54
2018-04-08T23:30:54.542172,青羊区,新盘,5156.94,35,4437.01
2018-04-08T23:30:54.542184,武侯区,新盘,1099.11,6,961.89
2018-04-08T23:30:54.542198,高新区,新盘,3882.97,7,717.19
2018-04-08T23:30:54.542210,锦江区,二手房,2521.33,29,2357.02
2018-04-08T23:30:54.542222,成华区,二手房,3053.79,35,2637.42
2018-04-08T23:30:54.542234,金牛区,二手房,2408.96,22,1702.79
2018-04-08T23:30:54.542457,武侯区,二手房,5054.69,48,4366.22
2018-04-08T23:30:54.542477,青羊区,二手房,2573.02,25,2273.65
2018-04-08T23:30:54.542490,高新区,二手房,2665.51,26,2403.12
2018-04-09T23:31:02.305804,锦江区,新盘,1639.05,0,0.0
2018-04-09T23:31:02.305842,金牛区,新盘,953.16,0,0.0
2018-04-09T23:31:02.305861,成华区,新盘,2769.5,0,0.0
2018-04-09T23:31:02.305877,青羊区,新盘,4337.14,1,87.15
2018-04-09T23:31:02.305892,武侯区,新盘,299.22,0,0.0
2018-04-09T23:31:02.305907,高新区,新盘,2799.84,1,106.0
2018-04-09T23:31:02.305922,锦江区,二手房,3149.03,38,2882.71
2018-04-09T23:31:02.305932,金牛区,二手房,3621.02,44,3182.07
2018-04-09T23:31:02.305946,成华区,二手房,4603.6,52,4098.34
2018-04-09T23:31:02.305961,武侯区,二手房,6448.73,60,4530.54
2018-04-09T23:31:02.305975,青羊区,二手房,3523.6,33,3061.57
2018-04-09T23:31:02.305987,高新区,二手房,3595.27,33,3047.89
2018-04-10T23:31:13.318077,锦江区,新盘,2215.76,8,1297.38
2018-04-10T23:31:13.318114,成华区,新盘,13111.41,83,11201.24
2018-04-10T23:31:13.318134,金牛区,新盘,921.71,0,0.0
2018-04-10T23:31:13.318150,武侯区,新盘,2070.09,32,1788.08
2018-04-10T23:31:13.318166,青羊区,新盘,2524.05,14,1824.93
2018-04-10T23:31:13.318183,高新区,新盘,5148.65,6,609.61
2018-04-10T23:31:13.318200,锦江区,二手房,3490.7,42,3341.89
2018-04-10T23:31:13.318217,成华区,二手房,4425.42,54,4102.83
2018-04-10T23:31:13.318234,金牛区,二手房,4189.76,47,3664.93
2018-04-10T23:31:13.318250,武侯区,二手房,4617.14,43,3770.81
2018-04-10T23:31:13.318290,青羊区,二手房,3366.71,40,3179.75
2018-04-10T23:31:13.318310,高新区,二手房,3728.23,30,2643.26
2018-04-11T23:30:28.065313,锦江区,新盘,1437.11,4,509.94
2018-04-11T23:30:28.065358,成华区,新盘,9813.46,71,9198.87
2018-04-11T23:30:28.065372,金牛区,新盘,2979.2,7,2401.85
2018-04-11T23:30:28.065384,青羊区,新盘,4394.71,16,1640.59
2018-04-11T23:30:28.065395,武侯区,新盘,1065.23,3,357.03
2018-04-11T23:30:28.065406,高新区,新盘,3144.23,12,1126.86
2018-04-11T23:30:28.065417,锦江区,二手房,4048.42,50,3567.3
2018-04-11T23:30:28.065428,金牛区,二手房,3749.41,35,2969.39
2018-04-11T23:30:28.065439,成华区,二手房,4632.01,56,4215.0
2018-04-11T23:30:28.065450,青羊区,二手房,4476.41,54,4340.39
2018-04-11T23:30:28.065460,武侯区,二手房,4510.72,48,3829.65
2018-04-11T23:30:28.065471,高新区,二手房,3294.52,27,2778.39
2018-04-12T23:31:37.546647,锦江区,新盘,1172.63,0,0.0
2018-04-12T23:31:37.546687,成华区,新盘,788.59,0,0.0
2018-04-12T23:31:37.546705,金牛区,新盘,1377.68,0,0.0
2018-04-12T23:31:37.546721,武侯区,新盘,546.76,0,0.0
2018-04-12T23:31:37.546736,青羊区,新盘,460.36,0,0.0
2018-04-12T23:31:37.546750,高新区,新盘,6162.38,0,0.0
2018-04-12T23:31:37.546765,锦江区,二手房,3515.2,41,3235.16
2018-04-12T23:31:37.546780,成华区,二手房,4224.6,46,3668.85
2018-04-12T23:31:37.546795,金牛区,二手房,4135.95,42,3745.81
2018-04-12T23:31:37.546811,青羊区,二手房,5074.85,48,4286.48
2018-04-12T23:31:37.546827,武侯区,二手房,4620.42,47,3926.27
2018-04-12T23:31:37.546841,高新区,二手房,7996.41,36,3836.76
2018-04-13T23:31:14.432314,锦江区,新盘,1132.73,0,0.0
2018-04-13T23:31:14.432355,成华区,新盘,1816.13,0,0.0
2018-04-13T23:31:14.432374,金牛区,新盘,1371.05,0,0.0
2018-04-13T23:31:14.432390,武侯区,新盘,873.25,0,0.0
2018-04-13T23:31:14.432405,青羊区,新盘,1068.92,0,0.0
2018-04-13T23:31:14.432421,高新区,新盘,2119.06,0,0.0
2018-04-13T23:31:14.432436,锦江区,二手房,4549.92,50,4399.79
2018-04-13T23:31:14.432457,成华区,二手房,4695.47,55,4118.28
2018-04-13T23:31:14.432471,金牛区,二手房,4910.4,56,4383.32
2018-04-13T23:31:14.432484,武侯区,二手房,4944.5,51,4402.82
2018-04-13T23:31:14.432496,青羊区,二手房,5115.71,51,3561.79
2018-04-13T23:31:14.432516,高新区,二手房,4593.92,38,3691.12
2018-04-14T23:30:26.198901,锦江区,新盘,767.17,3,213.65
2018-04-14T23:30:26.198932,成华区,新盘,1328.25,0,0.0
2018-04-14T23:30:26.198941,金牛区,新盘,892.14,0,0.0
2018-04-14T23:30:26.198948,青羊区,新盘,1842.65,0,0.0
2018-04-14T23:30:26.198955,武侯区,新盘,146.53,0,0.0
2018-04-14T23:30:26.198962,高新区,新盘,2267.37,0,0.0
2018-04-14T23:30:26.198969,锦江区,二手房,373.27,4,289.13
2018-04-14T23:30:26.198976,金牛区,二手房,729.61,7,676.22
2018-04-14T23:30:26.198983,成华区,二手房,684.53,8,656.55
2018-04-14T23:30:26.198989,青羊区,二手房,894.19,11,787.94
